Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
2.0,u,570000.0,5.9,1.0,1.0,Western Metropolitan,13.253391639810733
2.0,u,690000.0,5.9,1.0,1.0,Western Metropolitan,13.444446876573442
3.0,h,1291000.0,5.9,1.0,2.0,Western Metropolitan,14.07092766982878
3.0,h,1130000.0,5.9,2.0,1.0,Western Metropolitan,13.937728190688523
3.0,h,1135000.0,5.9,1.0,1.0,Western Metropolitan,13.94214320889764
4.0,h,950000.0,5.9,2.0,1.0,Western Metropolitan,13.764217263576723
3.0,u,790000.0,5.9,2.0,1.0,Western Metropolitan,13.579788224443204
2.0,u,390000.0,5.9,1.0,1.0,Western Metropolitan,12.873902018105829
4.0,h,1345000.0,5.9,1.0,1.0,Western Metropolitan,14.111904571018076
3.0,h,1381500.0,5.9,2.0,2.0,Western Metropolitan,14.138680423345608
3.0,h,940000.0,5.9,2.0,2.0,Western Metropolitan,13.753635154246187
3.0,h,995000.0,5.9,2.0,1.0,Western Metropolitan,13.81049801614073
3.0,h,1050000.0,5.9,1.0,3.0,Western Metropolitan,13.864300722133706
3.0,h,786000.0,5.9,2.0,1.0,Western Metropolitan,13.574712071411344
2.0,h,705000.0,5.9,1.0,3.0,Western Metropolitan,13.465953081794405
2.0,h,760000.0,5.9,1.0,1.0,Western Metropolitan,13.541073712262515
3.0,u,487500.0,5.9,1.0,3.0,Western Metropolitan,13.09704556942004
3.0,t,1000000.0,5.9,2.0,2.0,Western Metropolitan,13.815510557964274
4.0,h,1110000.0,5.9,2.0,1.0,Western Metropolitan,13.919870573288517
4.0,h,1300000.0,5.9,1.0,4.0,Western Metropolitan,14.077874822431765
3.0,h,1060000.0,5.9,1.0,1.0,Western Metropolitan,13.87377946608825
3.0,h,1410000.0,5.9,2.0,2.0,Western Metropolitan,14.15910026235435
3.0,h,1305000.0,5.9,1.0,1.0,Western Metropolitan,14.081713598738931
3.0,h,932500.0,5.9,2.0,1.0,Western Metropolitan,13.745624430500108
3.0,h,965000.0,5.9,1.0,0.0,Western Metropolitan,13.779883380321124
3.0,h,1215000.0,5.9,1.0,1.0,Western Metropolitan,14.010254634756786
2.0,u,545000.0,5.9,1.0,2.0,Western Metropolitan,13.208541073645382
4.0,h,1705000.0,5.9,2.0,4.0,Western Metropolitan,14.349075668699754
3.0,h,970000.0,5.9,1.0,1.0,Western Metropolitan,13.785051350479566
2.0,h,925000.0,5.9,1.0,1.0,Western Metropolitan,13.737549016494562
4.0,h,2372500.0,11.0,3.0,2.0,Southern Metropolitan,14.790070197962406
3.0,h,1670000.0,11.0,2.0,2.0,Southern Metropolitan,14.328334184392938
3.0,t,955000.0,11.0,2.0,2.0,Southern Metropolitan,13.769466619462868
3.0,t,2050000.0,11.0,3.0,4.0,Southern Metropolitan,14.53335035111459
2.0,u,500000.0,11.0,1.0,1.0,Southern Metropolitan,13.122363377404328
2.0,h,1575000.0,11.0,1.0,2.0,Southern Metropolitan,14.269765830241871
3.0,h,1555000.0,11.0,2.0,2.0,Southern Metropolitan,14.256986103595471
3.0,h,1100000.0,11.0,3.0,2.0,Southern Metropolitan,13.9108207377686
3.0,h,1337000.0,11.0,1.0,2.0,Southern Metropolitan,14.10593885608408
7.0,h,2372500.0,11.0,3.5,4.0,Southern Metropolitan,14.897315728316002
4.0,h,2215000.0,11.0,2.0,1.0,Southern Metropolitan,14.610762961461374
3.0,h,1518000.0,11.0,2.0,2.0,Southern Metropolitan,14.232904236937712
3.0,h,1710000.0,11.0,1.0,2.0,Southern Metropolitan,14.352003928478842
3.0,h,1655000.0,11.0,1.0,3.0,Southern Metropolitan,14.319311566793301
4.0,h,1550000.0,11.0,2.0,2.0,Southern Metropolitan,14.253765488895429
3.0,h,1662000.0,11.0,2.0,2.0,Southern Metropolitan,14.32353225439753
3.0,h,1665000.0,11.0,2.0,3.0,Southern Metropolitan,14.325335681396682
2.0,h,1445000.0,11.0,1.0,2.0,Southern Metropolitan,14.183619879528669
5.0,h,2372500.0,11.0,3.5,2.0,Southern Metropolitan,15.071126595442049
3.0,t,968000.0,11.0,1.0,1.0,Southern Metropolitan,13.782987366258714
3.0,t,900000.0,11.0,2.0,2.0,Southern Metropolitan,13.710150042306449
3.0,h,1500000.0,11.0,1.0,2.0,Southern Metropolitan,14.22097566607244
5.0,h,2372500.0,11.0,3.5,2.0,Southern Metropolitan,14.827838478035371
3.0,h,1500000.0,11.0,2.0,2.0,Southern Metropolitan,14.22097566607244
4.0,h,1800000.0,11.0,2.0,4.0,Southern Metropolitan,14.403297222866392
3.0,h,1830000.0,11.0,2.0,3.0,Southern Metropolitan,14.419826524817603
3.0,h,1415000.0,11.0,1.0,1.0,Southern Metropolitan,14.162640089059476
2.0,h,1440000.0,11.0,1.0,1.0,Southern Metropolitan,14.180153671552183
4.0,t,1250000.0,11.0,2.0,2.0,Southern Metropolitan,14.038654109278484
3.0,h,1422000.0,11.0,1.0,2.0,Southern Metropolitan,14.167574889345323
5.0,h,1600000.0,11.0,3.0,4.0,Southern Metropolitan,14.28551418721001
4.0,h,1860000.0,11.0,2.0,3.0,Southern Metropolitan,14.436087045689384
3.0,t,1710000.0,11.0,2.0,2.0,Southern Metropolitan,14.352003928478842
4.0,h,1790000.0,11.0,2.0,2.0,Southern Metropolitan,14.397726177816939
4.0,h,1950000.0,11.0,2.0,2.0,Southern Metropolitan,14.48333993053993
3.0,h,1600000.0,11.0,1.0,2.0,Southern Metropolitan,14.28551418721001
3.0,h,1320000.0,11.0,1.0,2.0,Southern Metropolitan,14.093142294562554
3.0,h,1650000.0,11.0,1.0,1.0,Southern Metropolitan,14.316285845876763
2.0,h,995000.0,12.2,1.0,1.0,Southern Metropolitan,13.81049801614073
3.0,h,1250000.0,12.2,1.0,1.0,Southern Metropolitan,14.038654109278484
3.0,u,1045000.0,12.2,2.0,2.0,Southern Metropolitan,13.85952744338105
4.0,h,1200000.0,12.2,3.0,2.0,Southern Metropolitan,13.997832114758229
2.0,h,1075000.0,12.2,1.0,2.0,Southern Metropolitan,13.8878312195439
4.0,h,1500000.0,12.2,2.0,2.0,Southern Metropolitan,14.22097566607244
3.0,h,1120000.0,12.2,1.0,2.0,Southern Metropolitan,13.928839243271277
2.0,t,700000.0,12.2,1.0,2.0,Southern Metropolitan,13.458835614025542
3.0,h,761000.0,12.2,2.0,4.0,Southern Metropolitan,13.542388636843823
4.0,h,1270000.0,12.2,2.0,1.0,Southern Metropolitan,14.054527458434775
4.0,h,1510000.0,12.2,2.0,2.0,Southern Metropolitan,14.227620208791107
3.0,h,1365000.0,12.2,1.0,1.0,Southern Metropolitan,14.126664986601197
4.0,h,1100000.0,12.2,2.0,2.0,Southern Metropolitan,13.9108207377686
4.0,h,1415000.0,12.2,3.0,2.0,Southern Metropolitan,14.162640089059476
2.0,u,690000.0,12.2,1.0,1.0,Southern Metropolitan,13.444446876573442
3.0,h,1631000.0,12.2,2.0,3.0,Southern Metropolitan,14.304703881603151
4.0,h,1500000.0,12.2,2.0,1.0,Southern Metropolitan,14.22097566607244
3.0,h,1060000.0,12.2,1.0,2.0,Southern Metropolitan,13.87377946608825
5.0,h,1529500.0,12.2,3.0,2.0,Southern Metropolitan,14.240451442573095
2.0,u,600000.0,12.2,1.0,1.0,Southern Metropolitan,13.304684934198283
2.0,u,535000.0,12.2,1.0,1.0,Southern Metropolitan,13.190022025878143
3.0,h,785000.0,12.2,1.0,1.0,Southern Metropolitan,13.573438996764546
4.0,h,1240000.0,12.2,2.0,2.0,Southern Metropolitan,14.03062193758122
2.0,u,700000.0,12.2,1.0,2.0,Southern Metropolitan,13.458835614025542
4.0,h,1350000.0,12.2,2.0,1.0,Southern Metropolitan,14.115615150414612
2.0,h,1110000.0,12.2,1.0,1.0,Southern Metropolitan,13.919870573288517
3.0,h,1305000.0,12.2,1.0,1.0,Southern Metropolitan,14.081713598738931
3.0,h,855000.0,12.2,2.0,1.0,Southern Metropolitan,13.658856747918897
3.0,t,900500.0,12.2,2.0,2.0,Southern Metropolitan,13.710705443598147
3.0,h,1200000.0,12.2,2.0,2.0,Southern Metropolitan,13.997832114758229
3.0,t,830000.0,12.2,1.0,2.0,Southern Metropolitan,13.62918097977278
3.0,h,850000.0,10.5,1.0,1.0,Western Metropolitan,13.652991628466498
3.0,h,750000.0,10.5,1.0,1.0,Western Metropolitan,13.527828485512494
3.0,t,851000.0,10.5,3.0,1.0,Western Metropolitan,13.65416740755551
3.0,h,848000.0,10.5,1.0,2.0,Western Metropolitan,13.65063591477404
4.0,h,806000.0,10.5,2.0,1.0,Western Metropolitan,13.599839021488766
4.0,h,1155000.0,10.5,2.0,2.0,Western Metropolitan,13.959610901938031
3.0,h,670000.0,10.5,2.0,2.0,Western Metropolitan,13.415032991367148
4.0,h,1200000.0,10.5,3.5,4.0,Western Metropolitan,13.997832114758229
3.0,h,636000.0,10.5,1.0,2.0,Western Metropolitan,13.36295384232226
3.0,h,680000.0,10.5,1.0,2.0,Western Metropolitan,13.42984807715229
4.0,h,1160000.0,10.5,3.0,2.0,Western Metropolitan,13.963930563082547
3.0,h,750000.0,10.5,1.0,1.0,Western Metropolitan,13.527828485512494
3.0,h,627500.0,10.5,1.0,1.0,Western Metropolitan,13.349498949988076
3.0,t,880000.0,10.5,2.0,2.0,Western Metropolitan,13.687677186454389
4.0,h,950000.0,10.5,3.0,3.0,Western Metropolitan,13.764217263576723
4.0,h,1600000.0,10.5,3.0,3.0,Western Metropolitan,14.28551418721001
2.0,t,585000.0,10.5,1.0,1.0,Western Metropolitan,13.279367126213993
3.0,h,650000.0,10.5,1.0,3.0,Western Metropolitan,13.38472764187182
3.0,h,725000.0,10.5,1.0,4.0,Western Metropolitan,13.493926933836812
3.0,u,665000.0,10.5,2.0,1.0,Western Metropolitan,13.407542319637992
3.0,h,560500.0,10.5,1.0,1.0,Western Metropolitan,13.236584521494352
3.0,h,615000.0,10.5,1.0,2.0,Western Metropolitan,13.329377546788654
3.0,h,845000.0,10.5,1.0,3.0,Western Metropolitan,13.64709190633931
3.0,h,585000.0,10.5,1.0,2.0,Western Metropolitan,13.279367126213993
2.0,u,440000.0,10.5,1.0,1.0,Western Metropolitan,12.994530005894443
3.0,h,850000.0,10.5,1.0,2.0,Western Metropolitan,13.652991628466498
5.0,h,850000.0,10.5,2.0,4.0,Western Metropolitan,13.652991628466498
3.0,h,705000.0,10.5,1.0,1.0,Western Metropolitan,13.465953081794405
4.0,h,1100000.0,10.5,3.0,2.0,Western Metropolitan,13.9108207377686
3.0,h,892500.0,10.5,1.0,1.0,Western Metropolitan,13.70178179263593
3.0,h,695000.0,10.5,1.0,2.0,Western Metropolitan,13.45166712454693
2.0,h,522500.0,10.5,1.0,1.0,Western Metropolitan,13.166380262821104
4.0,h,680000.0,10.5,2.0,2.0,Western Metropolitan,13.42984807715229
3.0,u,500000.0,10.5,1.0,1.0,Western Metropolitan,13.122363377404328
2.0,t,550000.0,10.5,1.0,2.0,Western Metropolitan,13.217673557208654
3.0,h,730000.0,10.5,2.0,2.0,Western Metropolitan,13.500799813124575
3.0,h,875000.0,10.5,1.0,3.0,Western Metropolitan,13.681979165339751
3.0,h,850000.0,10.5,2.0,8.0,Western Metropolitan,13.652991628466498
3.0,h,635000.0,10.5,1.0,1.0,Western Metropolitan,13.36138027787483
4.0,h,762000.0,10.5,2.0,2.0,Western Metropolitan,13.543701834668783
2.0,u,411000.0,10.5,1.0,1.0,Western Metropolitan,12.926348493478372
4.0,h,790000.0,10.5,2.0,2.0,Western Metropolitan,13.579788224443204
4.0,h,605000.0,10.5,1.0,0.0,Western Metropolitan,13.312983737012978
3.0,h,805000.0,10.5,2.0,2.0,Western Metropolitan,13.5985975564007
4.0,h,890000.0,10.5,2.0,4.0,Western Metropolitan,13.698976741708323
3.0,h,795000.0,10.5,1.0,1.0,Western Metropolitan,13.58609739363647
3.0,h,634000.0,10.5,2.0,1.0,Western Metropolitan,13.359804233419363
3.0,h,642000.0,10.5,1.0,1.0,Western Metropolitan,13.372343582672098
3.0,h,863000.0,10.5,2.0,3.0,Western Metropolitan,13.668169970065565
3.0,h,740000.0,10.5,1.0,2.0,Western Metropolitan,13.514405465180353
4.0,h,1819000.0,6.6,2.0,1.0,Southern Metropolitan,14.413797457500259
2.0,u,410000.0,6.6,1.0,2.0,Southern Metropolitan,12.92391243868049
1.0,u,280000.0,6.6,1.0,1.0,Southern Metropolitan,12.542544882151386
2.0,t,1015000.0,6.6,1.0,2.0,Southern Metropolitan,13.830399170458024
2.0,u,502500.0,6.6,1.0,1.0,Southern Metropolitan,13.127350918915369
2.0,u,520000.0,6.6,1.0,0.0,Southern Metropolitan,13.16158409055761
2.0,u,442000.0,6.6,1.0,1.0,Southern Metropolitan,12.999065161059836
3.0,h,1193000.0,6.6,1.0,1.0,Southern Metropolitan,13.991981701080054
2.0,u,416000.0,6.6,1.0,1.0,Southern Metropolitan,12.9384405392434
2.0,u,820000.0,6.6,1.0,1.0,Southern Metropolitan,13.617059619240436
2.0,u,474000.0,6.6,1.0,1.0,Southern Metropolitan,13.068962600677214
2.0,h,981000.0,6.6,1.0,0.0,Southern Metropolitan,13.7963277385475
3.0,h,1690000.0,6.6,2.0,2.0,Southern Metropolitan,14.340239086899256
2.0,u,540000.0,6.6,1.0,1.0,Southern Metropolitan,13.199324418540456
3.0,h,1080000.0,6.6,1.0,1.0,Southern Metropolitan,13.892471599100402
1.0,u,500000.0,6.6,1.0,0.0,Southern Metropolitan,13.122363377404328
2.0,u,497500.0,6.6,0.0,0.0,Southern Metropolitan,13.117350835580785
2.0,h,2100000.0,9.7,1.0,1.0,Southern Metropolitan,14.557447902693651
4.0,h,1800000.0,9.7,2.0,2.0,Southern Metropolitan,14.403297222866392
2.0,t,1255000.0,9.7,1.0,1.0,Southern Metropolitan,14.042646130548022
3.0,u,1070000.0,9.7,2.0,2.0,Southern Metropolitan,13.883169206438088
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.759416456871403
4.0,h,2372500.0,9.7,2.0,2.0,Southern Metropolitan,14.690979295318174
3.0,h,2200000.0,9.7,3.0,2.0,Southern Metropolitan,14.603967918328545
5.0,h,2372500.0,9.7,3.5,2.0,Southern Metropolitan,14.994165554305921
2.0,u,806000.0,9.7,1.0,1.0,Southern Metropolitan,13.599839021488766
6.0,h,2372500.0,9.7,3.5,7.0,Southern Metropolitan,15.201804919084164
2.0,h,1215000.0,9.7,2.0,2.0,Southern Metropolitan,14.010254634756786
5.0,h,2250000.0,9.7,3.0,2.0,Southern Metropolitan,14.626440774180603
2.0,u,812000.0,9.7,1.0,1.0,Southern Metropolitan,13.607255619143816
3.0,h,1140000.0,9.7,2.0,2.0,Southern Metropolitan,13.946538820370678
3.0,h,2330000.0,9.7,2.0,1.0,Southern Metropolitan,14.661378825541883
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.845129975145433
2.0,u,605000.0,9.7,1.0,1.0,Southern Metropolitan,13.312983737012978
3.0,h,1255000.0,9.7,2.0,2.0,Southern Metropolitan,14.042646130548022
2.0,h,1850000.0,9.7,1.0,1.0,Southern Metropolitan,14.430696197054507
2.0,u,805000.0,9.7,1.0,1.0,Southern Metropolitan,13.5985975564007
3.0,h,700000.0,9.7,1.0,1.0,Southern Metropolitan,13.458835614025542
4.0,h,2130000.0,9.7,2.0,2.0,Southern Metropolitan,14.571632537685607
2.0,h,500000.0,9.7,1.0,1.0,Southern Metropolitan,13.122363377404328
3.0,h,2125000.0,9.7,2.0,2.0,Southern Metropolitan,14.569282360340654
4.0,h,1800000.0,9.7,2.0,2.0,Southern Metropolitan,14.403297222866392
2.0,u,635000.0,9.7,1.0,1.0,Southern Metropolitan,13.36138027787483
2.0,u,526000.0,9.7,1.0,1.0,Southern Metropolitan,13.173056491719846
1.0,h,390000.0,9.7,1.0,1.0,Southern Metropolitan,12.873902018105829
3.0,h,905000.0,9.7,1.0,2.0,Southern Metropolitan,13.715690222682063
4.0,h,1750000.0,9.7,3.0,2.0,Southern Metropolitan,14.375126345899696
2.0,t,760000.0,9.7,1.0,1.0,Southern Metropolitan,13.541073712262515
4.0,h,2372500.0,9.7,3.0,4.0,Southern Metropolitan,14.972391754756359
3.0,t,1367000.0,9.7,2.0,2.0,Southern Metropolitan,14.128129115706086
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,15.096444403426338
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.75160391713461
4.0,t,1400000.0,9.7,3.0,2.0,Southern Metropolitan,14.151982794585487
4.0,h,2372500.0,9.7,2.0,4.0,Southern Metropolitan,15.000300542873436
2.0,u,625000.0,9.7,1.0,1.0,Southern Metropolitan,13.345506928718539
2.0,t,700000.0,9.7,1.0,1.0,Southern Metropolitan,13.458835614025542
3.0,h,1860000.0,9.7,1.0,4.0,Southern Metropolitan,14.436087045689384
4.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.819812167161142
5.0,h,2020000.0,9.7,2.0,2.0,Southern Metropolitan,14.518608069377388
2.0,u,460000.0,9.7,1.0,1.0,Southern Metropolitan,13.038981768465277
4.0,h,2250000.0,9.7,1.0,2.0,Southern Metropolitan,14.626440774180603
2.0,u,1053000.0,9.7,1.0,2.0,Southern Metropolitan,13.867153791116113
3.0,h,1800000.0,9.7,2.0,2.0,Southern Metropolitan,14.403297222866392
3.0,t,1472000.0,9.7,2.0,2.0,Southern Metropolitan,14.202132578270959
3.0,h,2120000.0,9.7,1.0,2.0,Southern Metropolitan,14.566926646648195
3.0,h,1910000.0,9.7,1.0,2.0,Southern Metropolitan,14.462613800022813
2.0,u,754000.0,9.7,1.0,1.0,Southern Metropolitan,13.533147646990093
5.0,h,2372500.0,9.7,3.5,2.0,Southern Metropolitan,14.914122846632385
5.0,h,2372500.0,9.7,3.5,4.0,Southern Metropolitan,15.03928598958639
4.0,h,2188000.0,9.7,2.0,2.0,Southern Metropolitan,14.59849844252401
2.0,u,755000.0,9.7,1.0,1.0,Southern Metropolitan,13.534473028231162
4.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.880221294956703
4.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,15.006398122741555
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.795714615582082
4.0,h,1801000.0,9.7,2.0,2.0,Southern Metropolitan,14.403852624158093
4.0,h,2372500.0,9.7,2.0,1.0,Southern Metropolitan,14.695137305466838
2.0,u,650000.0,9.7,1.0,1.0,Southern Metropolitan,13.38472764187182
4.0,h,2275000.0,9.7,2.0,1.0,Southern Metropolitan,14.637490610367188
5.0,h,2372500.0,9.7,3.0,4.0,Southern Metropolitan,14.848695041309929
3.0,t,1385000.0,9.7,2.0,2.0,Southern Metropolitan,14.141210697603576
4.0,h,2000000.0,9.7,1.0,2.0,Southern Metropolitan,14.508657738524219
4.0,h,1900000.0,9.7,2.0,1.0,Southern Metropolitan,14.457364444136669
3.0,h,2372500.0,9.7,2.0,1.0,Southern Metropolitan,15.039580063989332
3.0,h,1750000.0,9.7,2.0,3.0,Southern Metropolitan,14.375126345899696
5.0,h,2372500.0,9.7,3.5,3.0,Southern Metropolitan,15.201804919084164
3.0,t,1100000.0,9.7,2.0,1.0,Southern Metropolitan,13.9108207377686
5.0,h,2372500.0,9.7,3.0,2.0,Southern Metropolitan,14.920767389351052
3.0,h,2372500.0,9.7,2.0,2.0,Southern Metropolitan,14.897315728316002
5.0,h,2372500.0,9.7,2.0,2.0,Southern Metropolitan,14.71159858252091
3.0,h,1912000.0,9.7,1.0,2.0,Southern Metropolitan,14.463660372593484
2.0,u,730000.0,9.7,1.0,1.0,Southern Metropolitan,13.500799813124575
5.0,h,2372500.0,9.7,3.5,6.0,Southern Metropolitan,15.176487111099874
3.0,h,1500000.0,9.7,2.0,2.0,Southern Metropolitan,14.22097566607244
3.0,h,1850000.0,9.7,1.0,1.0,Southern Metropolitan,14.430696197054507
4.0,h,1700000.0,9.7,1.0,1.0,Southern Metropolitan,14.346138809026444
2.0,h,1010000.0,9.7,0.0,0.0,Southern Metropolitan,13.825460888817442
3.0,t,1315000.0,9.2,2.0,2.0,Southern Metropolitan,14.089347223594002
3.0,h,1500000.0,9.2,2.0,1.0,Southern Metropolitan,14.22097566607244
4.0,h,2372500.0,9.2,3.5,3.0,Southern Metropolitan,14.98799269519884
2.0,h,1080000.0,9.2,1.0,1.0,Southern Metropolitan,13.892471599100402
7.0,h,1350000.0,9.2,2.0,0.0,Southern Metropolitan,14.115615150414612
4.0,h,1905000.0,9.2,2.0,2.0,Southern Metropolitan,14.459992566542939
5.0,h,2372500.0,9.2,3.5,2.0,Southern Metropolitan,15.009433026436708
4.0,h,1900000.0,9.2,2.0,2.0,Southern Metropolitan,14.457364444136669
3.0,h,2251000.0,9.2,1.0,2.0,Southern Metropolitan,14.62688511988887
4.0,h,2205000.0,9.2,2.0,2.0,Southern Metropolitan,14.606238066863083
3.0,h,1265000.0,9.2,2.0,1.0,Southern Metropolitan,14.050582680143757
3.0,h,2000000.0,9.2,1.0,3.0,Southern Metropolitan,14.508657738524219
4.0,h,1750000.0,9.2,2.0,2.0,Southern Metropolitan,14.375126345899696
3.0,h,1450000.0,9.2,1.0,2.0,Southern Metropolitan,14.187074114396758
4.0,h,2372500.0,9.2,2.0,2.0,Southern Metropolitan,14.776392173166304
4.0,h,1825000.0,9.2,2.0,3.0,Southern Metropolitan,14.417090544998729
4.0,h,2372500.0,9.2,1.0,4.0,Southern Metropolitan,14.75160391713461
4.0,h,1570000.0,9.2,2.0,1.0,Southern Metropolitan,14.266586177324491
5.0,h,2372500.0,9.2,3.5,2.0,Southern Metropolitan,14.994165554305921
4.0,h,1750000.0,9.2,3.0,3.0,Southern Metropolitan,14.375126345899696
3.0,t,1150000.0,9.2,2.0,1.0,Southern Metropolitan,13.955272500339433
3.0,h,1575000.0,9.2,2.0,2.0,Southern Metropolitan,14.269765830241871
6.0,h,1505000.0,9.2,2.0,2.0,Southern Metropolitan,14.224303456165114
4.0,h,1572000.0,9.2,2.0,2.0,Southern Metropolitan,14.26785925197129
4.0,h,1500000.0,9.2,2.0,2.0,Southern Metropolitan,14.22097566607244
4.0,t,1400000.0,9.2,2.0,1.0,Southern Metropolitan,14.151982794585487
5.0,h,1750000.0,9.2,3.0,2.0,Southern Metropolitan,14.375126345899696
4.0,h,1850000.0,9.2,2.0,2.0,Southern Metropolitan,14.430696197054507
3.0,h,1480000.0,9.2,1.0,2.0,Southern Metropolitan,14.207552645740298
4.0,h,1400000.0,9.2,2.0,2.0,Southern Metropolitan,14.151982794585487
4.0,h,2130000.0,9.2,3.0,2.0,Southern Metropolitan,14.571632537685607
3.0,u,1050000.0,9.2,2.0,2.0,Southern Metropolitan,13.864300722133706
5.0,h,2372500.0,9.2,3.5,2.0,Southern Metropolitan,15.12113701601671
4.0,h,1740000.0,9.2,2.0,2.0,Southern Metropolitan,14.369395671190711
4.0,h,2372500.0,9.2,3.0,2.0,Southern Metropolitan,14.761360092079974
4.0,h,1388800.0,9.2,2.0,1.0,Southern Metropolitan,14.143950622888223
4.0,h,1702000.0,9.2,2.0,2.0,Southern Metropolitan,14.347314588115456
4.0,h,1800000.0,9.2,2.0,4.0,Southern Metropolitan,14.403297222866392
4.0,h,2372500.0,9.2,3.0,2.0,Southern Metropolitan,14.883663639147676
2.0,h,1400000.0,9.2,1.0,1.0,Southern Metropolitan,14.151982794585487
2.0,t,860000.0,9.2,2.0,2.0,Southern Metropolitan,13.664687668229691
4.0,h,1670000.0,9.2,3.0,2.0,Southern Metropolitan,14.328334184392938
5.0,h,1500000.0,9.2,1.0,1.0,Southern Metropolitan,14.22097566607244
5.0,h,2200000.0,9.2,3.0,2.0,Southern Metropolitan,14.603967918328545
4.0,h,1350000.0,9.2,2.0,2.0,Southern Metropolitan,14.115615150414612
5.0,h,2070000.0,9.2,2.0,1.0,Southern Metropolitan,14.543059165241552
3.0,h,1300000.0,9.2,1.0,2.0,Southern Metropolitan,14.077874822431765
3.0,h,1700000.0,9.2,2.0,3.0,Southern Metropolitan,14.346138809026444
3.0,h,1750000.0,9.2,1.0,2.0,Southern Metropolitan,14.375126345899696
3.0,h,980000.0,9.2,1.0,1.0,Southern Metropolitan,13.795307850646754
3.0,h,1230000.0,9.2,3.0,1.0,Southern Metropolitan,14.0225247273486
7.0,h,2372500.0,9.2,3.0,3.0,Southern Metropolitan,14.77102200299171
4.0,h,1950000.0,9.2,3.0,2.0,Southern Metropolitan,14.48333993053993
5.0,h,1750000.0,9.2,2.0,2.0,Southern Metropolitan,14.375126345899696
5.0,h,2000000.0,9.2,2.0,2.0,Southern Metropolitan,14.508657738524219
3.0,h,1480000.0,9.2,1.0,4.0,Southern Metropolitan,14.207552645740298
4.0,h,2372500.0,9.2,3.0,2.0,Southern Metropolitan,14.914122846632385
3.0,h,1818000.0,9.2,1.0,1.0,Southern Metropolitan,14.413247553719561
4.0,h,2170000.0,9.2,2.0,2.0,Southern Metropolitan,14.590237725516642
4.0,h,2372500.0,9.2,2.0,2.0,Southern Metropolitan,14.741751620691597
4.0,h,2372500.0,9.2,3.0,1.0,Southern Metropolitan,15.027451531939388
4.0,h,1620000.0,9.2,2.0,1.0,Southern Metropolitan,14.297936707208567
3.0,h,1903000.0,9.2,1.0,2.0,Southern Metropolitan,14.458942146278286
4.0,h,1712000.0,9.2,2.0,2.0,Southern Metropolitan,14.353172835683825
4.0,h,1720000.0,9.2,3.0,2.0,Southern Metropolitan,14.357834848789636
4.0,h,1670000.0,9.2,1.0,4.0,Southern Metropolitan,14.328334184392938
2.0,h,1350000.0,9.2,1.0,2.0,Southern Metropolitan,14.115615150414612
4.0,h,1675000.0,9.2,2.0,2.0,Southern Metropolitan,14.331323723241304
4.0,t,1680000.0,9.2,3.0,1.0,Southern Metropolitan,14.334304351379442
3.0,h,1800000.0,9.2,1.0,1.0,Southern Metropolitan,14.403297222866392
4.0,h,1550000.0,9.2,3.0,4.0,Southern Metropolitan,14.253765488895429
5.0,h,2372500.0,9.2,3.5,4.0,Southern Metropolitan,15.201804919084164
3.0,h,2372500.0,9.2,2.0,2.0,Southern Metropolitan,14.880221294956703
